@relation covid_cases

@attribute id numeric
@attribute Date date 'yyyy-MM-dd'
@attribute phu_name {'ALGOMA DISTRICT','BRANT COUNTY','CHATHAM-KENT','CITY OF HAMILTON','CITY OF OTTAWA','DURHAM REGION','EASTERN ONTARIO','GREY BRUCE','HALDIMAND-NORFOLK','HALIBURTON, KAWARTHA, PINE RIDGE','HALTON REGION','HASTINGS & PRINCE EDWARD COUNTIES','HURON PERTH','KINGSTON, FRONTENAC, LENNOX & ADDINGTON','LAMBTON COUNTY','LEEDS, GRENVILLE AND LANARK DISTRICT',MIDDLESEX-LONDON,'NIAGARA REGION','NORTH BAY PARRY SOUND DISTRICT','NORTHWESTERN','OXFORD ELGIN-ST.THOMAS','PEEL REGION','PETERBOROUGH COUNTY-CITY','PORCUPINE','RENFREW COUNTY AND DISTRICT','SIMCOE MUSKOKA DISTRICT','SOUTHWESTERN','SUDBURY AND DISTRICT','THUNDER BAY DISTRICT','TIMISKAMING','TORONTO','UNKNOWN','WATERLOO REGION','WELLINGTON-DUFFERIN-GUELPH','WINDSOR-ESSEX COUNTY','YORK REGION'}
@attribute phu_num numeric
@attribute active_cases numeric
@attribute resolved_cases numeric
@attribute deaths numeric

@data
19692,2021-10-22,'DURHAM REGION',2230,85,26900,388
19693,2021-10-22,'EASTERN ONTARIO',2258,136,5300,129
19694,2021-10-22,'GREY BRUCE',2233,17,2272,28
19695,2021-10-22,'HALDIMAND-NORFOLK',2234,29,2878,56
19696,2021-10-22,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,16,2411,64
19697,2021-10-22,'HALTON REGION',2236,124,18744,240
19698,2021-10-22,'HASTINGS & PRINCE EDWARD COUNTIES',2238,24,1429,14
19699,2021-10-22,'HURON PERTH',5183,18,2243,67
19700,2021-10-22,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,29,1791,6
19701,2021-10-22,'LAMBTON COUNTY',2242,99,3957,70
19702,2021-10-22,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,11,1847,63
19703,2021-10-22,'MIDDLESEX-LONDON',2244,122,13980,245
19704,2021-10-22,'NIAGARA REGION',2246,110,17452,441
19705,2021-10-22,'NORTH BAY PARRY SOUND DISTRICT',2247,11,780,8
19706,2021-10-22,'NORTHWESTERN',2249,4,1179,8
19707,2021-10-22,'OXFORD ELGIN-ST.THOMAS',4913,83,4393,90
19708,2021-10-22,'PEEL REGION',2253,383,114219,1007
19709,2021-10-22,'PETERBOROUGH COUNTY-CITY',2255,17,1848,23
19710,2021-10-22,'PORCUPINE',2256,5,2182,31
19711,2021-10-22,'RENFREW COUNTY AND DISTRICT',2257,3,815,10
19712,2021-10-22,'SIMCOE MUSKOKA DISTRICT',2260,157,13525,261
19713,2021-10-22,'SUDBURY AND DISTRICT',2261,125,2458,31
19714,2021-10-22,'THUNDER BAY DISTRICT',2262,8,3332,64
19715,2021-10-22,'TIMISKAMING',2263,8,228,5
19716,2021-10-22,'TORONTO',3895,717,171076,3656
19717,2021-10-22,'WATERLOO REGION',2265,79,19578,302
19718,2021-10-22,'WELLINGTON-DUFFERIN-GUELPH',2266,71,9068,126
19719,2021-10-22,'WINDSOR-ESSEX COUNTY',2268,195,19689,466
19720,2021-10-22,'YORK REGION',2270,209,56162,847
19721,2021-10-23,'ALGOMA DISTRICT',2226,10,470,8
19722,2021-10-23,'BRANT COUNTY',2227,57,4492,34
19723,2021-10-23,'CHATHAM-KENT',2240,56,2601,31
19724,2021-10-23,'CITY OF HAMILTON',2237,144,24487,418
19725,2021-10-23,'CITY OF OTTAWA',2251,257,29795,602
19726,2021-10-23,'DURHAM REGION',2230,96,26910,388
19727,2021-10-23,'EASTERN ONTARIO',2258,130,5314,129
19728,2021-10-23,'GREY BRUCE',2233,17,2274,28
19729,2021-10-23,'HALDIMAND-NORFOLK',2234,30,2881,56
19730,2021-10-23,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,17,2412,64
19731,2021-10-23,'HALTON REGION',2236,118,18759,241
19732,2021-10-23,'HASTINGS & PRINCE EDWARD COUNTIES',2238,19,1434,14
19733,2021-10-23,'HURON PERTH',5183,13,2250,67
19734,2021-10-23,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,26,1796,6
19735,2021-10-23,'LAMBTON COUNTY',2242,98,3966,70
19736,2021-10-23,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,9,1849,63
19737,2021-10-23,'MIDDLESEX-LONDON',2244,130,13987,245
19738,2021-10-23,'NIAGARA REGION',2246,124,17459,442
19739,2021-10-23,'NORTH BAY PARRY SOUND DISTRICT',2247,12,780,8
19740,2021-10-23,'NORTHWESTERN',2249,4,1179,8
19741,2021-10-23,'OXFORD ELGIN-ST.THOMAS',4913,85,4404,90
19742,2021-10-23,'PEEL REGION',2253,362,114285,1007
19743,2021-10-23,'PETERBOROUGH COUNTY-CITY',2255,16,1850,23
19744,2021-10-23,'PORCUPINE',2256,6,2182,31
19745,2021-10-23,'RENFREW COUNTY AND DISTRICT',2257,3,815,10
19746,2021-10-23,'SIMCOE MUSKOKA DISTRICT',2260,171,13531,262
19747,2021-10-23,'SUDBURY AND DISTRICT',2261,130,2472,31
19748,2021-10-23,'THUNDER BAY DISTRICT',2262,9,3332,64
19749,2021-10-23,'TIMISKAMING',2263,6,230,5
19750,2021-10-23,'TORONTO',3895,673,171161,3656
19751,2021-10-23,'WATERLOO REGION',2265,80,19587,302
19752,2021-10-23,'WELLINGTON-DUFFERIN-GUELPH',2266,62,9084,126
19753,2021-10-23,'WINDSOR-ESSEX COUNTY',2268,192,19715,467
19754,2021-10-23,'YORK REGION',2270,207,56188,849
19755,2021-10-24,'ALGOMA DISTRICT',2226,19,471,8
19756,2021-10-24,'BRANT COUNTY',2227,58,4494,34
19757,2021-10-24,'CHATHAM-KENT',2240,55,2608,31
19758,2021-10-24,'CITY OF HAMILTON',2237,147,24511,418
19759,2021-10-24,'CITY OF OTTAWA',2251,246,29829,602
19760,2021-10-24,'DURHAM REGION',2230,90,26921,388
19761,2021-10-24,'EASTERN ONTARIO',2258,120,5330,130
19762,2021-10-24,'GREY BRUCE',2233,19,2275,28
19763,2021-10-24,'HALDIMAND-NORFOLK',2234,26,2888,56
19764,2021-10-24,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,14,2416,64
19765,2021-10-24,'HALTON REGION',2236,122,18773,241
19766,2021-10-24,'HASTINGS & PRINCE EDWARD COUNTIES',2238,19,1436,14
19767,2021-10-24,'HURON PERTH',5183,14,2252,67
19768,2021-10-24,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,29,1798,6
19769,2021-10-24,'LAMBTON COUNTY',2242,78,3994,70
19770,2021-10-24,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,7,1851,63
19771,2021-10-24,'MIDDLESEX-LONDON',2244,129,14002,245
19772,2021-10-24,'NIAGARA REGION',2246,137,17469,442
19773,2021-10-24,'NORTH BAY PARRY SOUND DISTRICT',2247,13,780,8
19774,2021-10-24,'NORTHWESTERN',2249,1,1182,8
19775,2021-10-24,'OXFORD ELGIN-ST.THOMAS',4913,86,4417,90
19776,2021-10-24,'PEEL REGION',2253,339,114350,1007
19777,2021-10-24,'PETERBOROUGH COUNTY-CITY',2255,14,1853,23
19778,2021-10-24,'PORCUPINE',2256,5,2184,31
19779,2021-10-24,'RENFREW COUNTY AND DISTRICT',2257,4,815,10
19780,2021-10-24,'SIMCOE MUSKOKA DISTRICT',2260,175,13546,262
19781,2021-10-24,'SUDBURY AND DISTRICT',2261,141,2479,31
19782,2021-10-24,'THUNDER BAY DISTRICT',2262,12,3332,64
19783,2021-10-24,'TIMISKAMING',2263,6,230,5
19784,2021-10-24,'TORONTO',3895,635,171246,3656
19785,2021-10-24,'WATERLOO REGION',2265,81,19605,302
19786,2021-10-24,'WELLINGTON-DUFFERIN-GUELPH',2266,54,9096,126
19787,2021-10-24,'WINDSOR-ESSEX COUNTY',2268,161,19754,467
19788,2021-10-24,'YORK REGION',2270,202,56224,849
19789,2021-10-25,'ALGOMA DISTRICT',2226,22,474,8
19790,2021-10-25,'BRANT COUNTY',2227,57,4497,34
19791,2021-10-25,'CHATHAM-KENT',2240,72,2611,31
19792,2021-10-25,'CITY OF HAMILTON',2237,135,24538,418
19793,2021-10-25,'CITY OF OTTAWA',2251,251,29848,602
19794,2021-10-25,'DURHAM REGION',2230,79,26939,388
19795,2021-10-25,'EASTERN ONTARIO',2258,105,5345,130
19796,2021-10-25,'GREY BRUCE',2233,16,2279,28
19797,2021-10-25,'HALDIMAND-NORFOLK',2234,28,2890,56
19798,2021-10-25,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,11,2419,64
19799,2021-10-25,'HALTON REGION',2236,125,18777,241
19800,2021-10-25,'HASTINGS & PRINCE EDWARD COUNTIES',2238,21,1436,14
19801,2021-10-25,'HURON PERTH',5183,19,2253,67
19802,2021-10-25,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,31,1802,6
19803,2021-10-25,'LAMBTON COUNTY',2242,77,4003,70
19804,2021-10-25,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,7,1851,63
19805,2021-10-25,'MIDDLESEX-LONDON',2244,126,14018,245
19806,2021-10-25,'NIAGARA REGION',2246,142,17476,442
19807,2021-10-25,'NORTH BAY PARRY SOUND DISTRICT',2247,13,780,8
19808,2021-10-25,'NORTHWESTERN',2249,2,1182,8
19809,2021-10-25,'OXFORD ELGIN-ST.THOMAS',4913,90,4422,90
19810,2021-10-25,'PEEL REGION',2253,305,114417,1007
19811,2021-10-25,'PETERBOROUGH COUNTY-CITY',2255,14,1854,23
19812,2021-10-25,'PORCUPINE',2256,1,2188,31
19813,2021-10-25,'RENFREW COUNTY AND DISTRICT',2257,4,815,10
19814,2021-10-25,'SIMCOE MUSKOKA DISTRICT',2260,179,13552,262
19815,2021-10-25,'SUDBURY AND DISTRICT',2261,155,2484,31
19816,2021-10-25,'THUNDER BAY DISTRICT',2262,16,3332,64
19817,2021-10-25,'TIMISKAMING',2263,6,230,5
19818,2021-10-25,'TORONTO',3895,591,171329,3656
19819,2021-10-25,'WATERLOO REGION',2265,90,19616,302
19820,2021-10-25,'WELLINGTON-DUFFERIN-GUELPH',2266,54,9106,126
19821,2021-10-25,'WINDSOR-ESSEX COUNTY',2268,161,19770,467
19822,2021-10-25,'YORK REGION',2270,210,56247,849
19823,2021-10-26,'ALGOMA DISTRICT',2226,23,475,8
19824,2021-10-26,'BRANT COUNTY',2227,53,4501,34
19825,2021-10-26,'CHATHAM-KENT',2240,63,2627,31
19826,2021-10-26,'CITY OF HAMILTON',2237,120,24560,418
19827,2021-10-26,'CITY OF OTTAWA',2251,229,29881,603
19828,2021-10-26,'DURHAM REGION',2230,72,26950,388
19829,2021-10-26,'EASTERN ONTARIO',2258,88,5361,132
19830,2021-10-26,'GREY BRUCE',2233,17,2279,28
19831,2021-10-26,'HALDIMAND-NORFOLK',2234,32,2893,56
19832,2021-10-26,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,8,2423,64
19833,2021-10-26,'HALTON REGION',2236,119,18790,241
19834,2021-10-26,'HASTINGS & PRINCE EDWARD COUNTIES',2238,18,1440,14
19835,2021-10-26,'HURON PERTH',5183,19,2255,67
19836,2021-10-26,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,30,1808,6
19837,2021-10-26,'LAMBTON COUNTY',2242,65,4018,70
19838,2021-10-26,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,4,1854,63
19839,2021-10-26,'MIDDLESEX-LONDON',2244,128,14030,245
19840,2021-10-26,'NIAGARA REGION',2246,142,17497,442
19841,2021-10-26,'NORTH BAY PARRY SOUND DISTRICT',2247,8,786,8
19842,2021-10-26,'NORTHWESTERN',2249,2,1182,8
19843,2021-10-26,'OXFORD ELGIN-ST.THOMAS',4913,94,4437,90
19844,2021-10-26,'PEEL REGION',2253,296,114462,1007
19845,2021-10-26,'PETERBOROUGH COUNTY-CITY',2255,13,1855,23
19846,2021-10-26,'PORCUPINE',2256,1,2188,31
19847,2021-10-26,'RENFREW COUNTY AND DISTRICT',2257,3,816,10
19848,2021-10-26,'SIMCOE MUSKOKA DISTRICT',2260,169,13574,262
19849,2021-10-26,'SUDBURY AND DISTRICT',2261,157,2493,31
19850,2021-10-26,'THUNDER BAY DISTRICT',2262,16,3333,64
19851,2021-10-26,'TIMISKAMING',2263,7,230,5
19852,2021-10-26,'TORONTO',3895,565,171392,3658
19853,2021-10-26,'WATERLOO REGION',2265,84,19632,302
19854,2021-10-26,'WELLINGTON-DUFFERIN-GUELPH',2266,55,9109,126
19855,2021-10-26,'WINDSOR-ESSEX COUNTY',2268,163,19794,468
19856,2021-10-26,'YORK REGION',2270,188,56282,849
19857,2021-10-27,'ALGOMA DISTRICT',2226,26,475,8
19858,2021-10-27,'BRANT COUNTY',2227,48,4510,34
19859,2021-10-27,'CHATHAM-KENT',2240,60,2631,32
19860,2021-10-27,'CITY OF HAMILTON',2237,111,24580,418
19861,2021-10-27,'CITY OF OTTAWA',2251,229,29908,603
19862,2021-10-27,'DURHAM REGION',2230,72,26957,388
19863,2021-10-27,'EASTERN ONTARIO',2258,80,5370,135
19864,2021-10-27,'GREY BRUCE',2233,14,2283,28
19865,2021-10-27,'HALDIMAND-NORFOLK',2234,30,2897,57
19866,2021-10-27,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,6,2425,64
19867,2021-10-27,'HALTON REGION',2236,127,18799,241
19868,2021-10-27,'HASTINGS & PRINCE EDWARD COUNTIES',2238,17,1441,14
19869,2021-10-27,'HURON PERTH',5183,23,2254,67
19870,2021-10-27,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,35,1814,6
19871,2021-10-27,'LAMBTON COUNTY',2242,55,4031,70
19872,2021-10-27,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,5,1854,63
19873,2021-10-27,'MIDDLESEX-LONDON',2244,135,14039,245
19874,2021-10-27,'NIAGARA REGION',2246,141,17513,442
19875,2021-10-27,'NORTH BAY PARRY SOUND DISTRICT',2247,7,786,8
19876,2021-10-27,'NORTHWESTERN',2249,1,1183,8
19877,2021-10-27,'OXFORD ELGIN-ST.THOMAS',4913,93,4449,91
19878,2021-10-27,'PEEL REGION',2253,271,114503,1007
19879,2021-10-27,'PETERBOROUGH COUNTY-CITY',2255,14,1856,23
19880,2021-10-27,'PORCUPINE',2256,1,2188,31
19881,2021-10-27,'RENFREW COUNTY AND DISTRICT',2257,2,817,10
19882,2021-10-27,'SIMCOE MUSKOKA DISTRICT',2260,143,13612,263
19883,2021-10-27,'SUDBURY AND DISTRICT',2261,174,2503,31
19884,2021-10-27,'THUNDER BAY DISTRICT',2262,20,3333,64
19885,2021-10-27,'TIMISKAMING',2263,5,233,5
19886,2021-10-27,'TORONTO',3895,571,171451,3659
19887,2021-10-27,'WATERLOO REGION',2265,75,19644,303
19888,2021-10-27,'WELLINGTON-DUFFERIN-GUELPH',2266,42,9121,126
19889,2021-10-27,'WINDSOR-ESSEX COUNTY',2268,148,19825,469
19890,2021-10-27,'YORK REGION',2270,197,56306,849
19891,2021-10-28,'ALGOMA DISTRICT',2226,27,476,8
19892,2021-10-28,'BRANT COUNTY',2227,54,4511,34
19893,2021-10-28,'CHATHAM-KENT',2240,52,2644,32
19894,2021-10-28,'CITY OF HAMILTON',2237,112,24596,418
19895,2021-10-28,'CITY OF OTTAWA',2251,228,29937,603
19896,2021-10-28,'DURHAM REGION',2230,70,26966,388
19897,2021-10-28,'EASTERN ONTARIO',2258,77,5395,135
19898,2021-10-28,'GREY BRUCE',2233,20,2288,28
19899,2021-10-28,'HALDIMAND-NORFOLK',2234,28,2903,57
19900,2021-10-28,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,3,2428,64
19901,2021-10-28,'HALTON REGION',2236,115,18816,241
19902,2021-10-28,'HASTINGS & PRINCE EDWARD COUNTIES',2238,18,1443,14
19903,2021-10-28,'HURON PERTH',5183,26,2257,67
19904,2021-10-28,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,52,1816,6
19905,2021-10-28,'LAMBTON COUNTY',2242,54,4037,71
19906,2021-10-28,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,9,1854,63
19907,2021-10-28,'MIDDLESEX-LONDON',2244,136,14051,245
19908,2021-10-28,'NIAGARA REGION',2246,138,17529,442
19909,2021-10-28,'NORTH BAY PARRY SOUND DISTRICT',2247,7,788,8
19910,2021-10-28,'NORTHWESTERN',2249,2,1183,8
19911,2021-10-28,'OXFORD ELGIN-ST.THOMAS',4913,95,4458,91
19912,2021-10-28,'PEEL REGION',2253,289,114529,1008
19913,2021-10-28,'PETERBOROUGH COUNTY-CITY',2255,9,1861,23
19914,2021-10-28,'PORCUPINE',2256,1,2188,31
19915,2021-10-28,'RENFREW COUNTY AND DISTRICT',2257,2,817,10
19916,2021-10-28,'SIMCOE MUSKOKA DISTRICT',2260,157,13619,263
19917,2021-10-28,'SUDBURY AND DISTRICT',2261,189,2514,31
19918,2021-10-28,'THUNDER BAY DISTRICT',2262,18,3334,64
19919,2021-10-28,'TIMISKAMING',2263,6,233,5
19920,2021-10-28,'TORONTO',3895,559,171517,3659
19921,2021-10-28,'WATERLOO REGION',2265,84,19654,303
19922,2021-10-28,'WELLINGTON-DUFFERIN-GUELPH',2266,44,9128,126
19923,2021-10-28,'WINDSOR-ESSEX COUNTY',2268,144,19853,469
19924,2021-10-28,'YORK REGION',2270,193,56334,850
19925,2021-10-29,'ALGOMA DISTRICT',2226,28,477,8
19926,2021-10-29,'BRANT COUNTY',2227,58,4516,34
19927,2021-10-29,'CHATHAM-KENT',2240,54,2652,32
19928,2021-10-29,'CITY OF HAMILTON',2237,119,24612,418
19929,2021-10-29,'CITY OF OTTAWA',2251,225,29970,603
19930,2021-10-29,'DURHAM REGION',2230,62,26980,388
19931,2021-10-29,'EASTERN ONTARIO',2258,61,5415,135
19932,2021-10-29,'GREY BRUCE',2233,26,2288,28
19933,2021-10-29,'HALDIMAND-NORFOLK',2234,31,2907,57
19934,2021-10-29,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,5,2428,64
19935,2021-10-29,'HALTON REGION',2236,107,18830,241
19936,2021-10-29,'HASTINGS & PRINCE EDWARD COUNTIES',2238,17,1445,14
19937,2021-10-29,'HURON PERTH',5183,32,2259,67
19938,2021-10-29,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,66,1819,6
19939,2021-10-29,'LAMBTON COUNTY',2242,48,4047,71
19940,2021-10-29,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,9,1855,63
19941,2021-10-29,'MIDDLESEX-LONDON',2244,137,14062,245
19942,2021-10-29,'NIAGARA REGION',2246,151,17534,442
19943,2021-10-29,'NORTH BAY PARRY SOUND DISTRICT',2247,7,789,8
19944,2021-10-29,'NORTHWESTERN',2249,1,1184,8
19945,2021-10-29,'OXFORD ELGIN-ST.THOMAS',4913,86,4473,91
19946,2021-10-29,'PEEL REGION',2253,267,114583,1008
19947,2021-10-29,'PETERBOROUGH COUNTY-CITY',2255,9,1863,23
19948,2021-10-29,'PORCUPINE',2256,3,2188,31
19949,2021-10-29,'RENFREW COUNTY AND DISTRICT',2257,2,817,10
19950,2021-10-29,'SIMCOE MUSKOKA DISTRICT',2260,179,13623,263
19951,2021-10-29,'SUDBURY AND DISTRICT',2261,189,2540,31
19952,2021-10-29,'THUNDER BAY DISTRICT',2262,18,3335,64
19953,2021-10-29,'TIMISKAMING',2263,3,236,5
19954,2021-10-29,'TORONTO',3895,548,171591,3659
19955,2021-10-29,'WATERLOO REGION',2265,99,19664,303
19956,2021-10-29,'WELLINGTON-DUFFERIN-GUELPH',2266,43,9134,126
19957,2021-10-29,'WINDSOR-ESSEX COUNTY',2268,150,19881,469
19958,2021-10-29,'YORK REGION',2270,198,56359,850
19959,2021-10-30,'ALGOMA DISTRICT',2226,39,477,8
19960,2021-10-30,'BRANT COUNTY',2227,61,4519,34
19961,2021-10-30,'CHATHAM-KENT',2240,58,2657,32
19962,2021-10-30,'CITY OF HAMILTON',2237,115,24625,418
19963,2021-10-30,'CITY OF OTTAWA',2251,216,29997,603
19964,2021-10-30,'DURHAM REGION',2230,58,26990,389
19965,2021-10-30,'EASTERN ONTARIO',2258,59,5423,135
19966,2021-10-30,'GREY BRUCE',2233,29,2289,28
19967,2021-10-30,'HALDIMAND-NORFOLK',2234,34,2911,58
19968,2021-10-30,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,3,2430,64
19969,2021-10-30,'HALTON REGION',2236,110,18841,241
19970,2021-10-30,'HASTINGS & PRINCE EDWARD COUNTIES',2238,18,1448,14
19971,2021-10-30,'HURON PERTH',5183,39,2260,67
19972,2021-10-30,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,58,1827,6
19973,2021-10-30,'LAMBTON COUNTY',2242,51,4049,71
19974,2021-10-30,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,8,1856,63
19975,2021-10-30,'MIDDLESEX-LONDON',2244,144,14071,245
19976,2021-10-30,'NIAGARA REGION',2246,139,17563,442
19977,2021-10-30,'NORTH BAY PARRY SOUND DISTRICT',2247,5,791,8
19978,2021-10-30,'NORTHWESTERN',2249,0,1185,8
19979,2021-10-30,'OXFORD ELGIN-ST.THOMAS',4913,91,4483,91
19980,2021-10-30,'PEEL REGION',2253,262,114620,1008
19981,2021-10-30,'PETERBOROUGH COUNTY-CITY',2255,8,1864,23
19982,2021-10-30,'PORCUPINE',2256,3,2188,31
19983,2021-10-30,'RENFREW COUNTY AND DISTRICT',2257,1,819,10
19984,2021-10-30,'SIMCOE MUSKOKA DISTRICT',2260,204,13626,263
19985,2021-10-30,'SUDBURY AND DISTRICT',2261,184,2578,32
19986,2021-10-30,'THUNDER BAY DISTRICT',2262,20,3336,64
19987,2021-10-30,'TIMISKAMING',2263,3,236,5
19988,2021-10-30,'TORONTO',3895,540,171643,3660
19989,2021-10-30,'WATERLOO REGION',2265,108,19674,303
19990,2021-10-30,'WELLINGTON-DUFFERIN-GUELPH',2266,36,9143,126
19991,2021-10-30,'WINDSOR-ESSEX COUNTY',2268,144,19898,469
19992,2021-10-30,'YORK REGION',2270,202,56379,850
19993,2021-10-31,'ALGOMA DISTRICT',2226,35,483,8
19994,2021-10-31,'BRANT COUNTY',2227,49,4532,34
19995,2021-10-31,'CHATHAM-KENT',2240,56,2666,32
19996,2021-10-31,'CITY OF HAMILTON',2237,107,24638,419
19997,2021-10-31,'CITY OF OTTAWA',2251,197,30028,603
19998,2021-10-31,'DURHAM REGION',2230,48,27008,389
19999,2021-10-31,'EASTERN ONTARIO',2258,70,5428,135
20000,2021-10-31,'GREY BRUCE',2233,33,2291,28
20001,2021-10-31,'HALDIMAND-NORFOLK',2234,38,2916,58
20002,2021-10-31,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,3,2430,64
20003,2021-10-31,'HALTON REGION',2236,111,18848,241
20004,2021-10-31,'HASTINGS & PRINCE EDWARD COUNTIES',2238,17,1450,14
20005,2021-10-31,'HURON PERTH',5183,40,2265,67
20006,2021-10-31,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,66,1829,6
20007,2021-10-31,'LAMBTON COUNTY',2242,37,4067,71
20008,2021-10-31,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,8,1857,63
20009,2021-10-31,'MIDDLESEX-LONDON',2244,144,14082,245
20010,2021-10-31,'NIAGARA REGION',2246,152,17577,442
20011,2021-10-31,'NORTH BAY PARRY SOUND DISTRICT',2247,5,792,8
20012,2021-10-31,'NORTHWESTERN',2249,0,1185,8
20013,2021-10-31,'OXFORD ELGIN-ST.THOMAS',4913,92,4498,91
20014,2021-10-31,'PEEL REGION',2253,246,114662,1008
20015,2021-10-31,'PETERBOROUGH COUNTY-CITY',2255,12,1865,23
20016,2021-10-31,'PORCUPINE',2256,3,2188,31
20017,2021-10-31,'RENFREW COUNTY AND DISTRICT',2257,1,819,10
20018,2021-10-31,'SIMCOE MUSKOKA DISTRICT',2260,201,13641,264
20019,2021-10-31,'SUDBURY AND DISTRICT',2261,176,2603,32
20020,2021-10-31,'THUNDER BAY DISTRICT',2262,21,3336,64
20021,2021-10-31,'TIMISKAMING',2263,3,236,5
20022,2021-10-31,'TORONTO',3895,549,171692,3660
20023,2021-10-31,'WATERLOO REGION',2265,119,19681,303
20024,2021-10-31,'WELLINGTON-DUFFERIN-GUELPH',2266,34,9151,126
20025,2021-10-31,'WINDSOR-ESSEX COUNTY',2268,149,19915,469
20026,2021-10-31,'YORK REGION',2270,193,56410,850
20027,2021-11-01,'ALGOMA DISTRICT',2226,44,483,8
20028,2021-11-01,'BRANT COUNTY',2227,51,4534,34
20029,2021-11-01,'CHATHAM-KENT',2240,56,2671,32
20030,2021-11-01,'CITY OF HAMILTON',2237,107,24658,419
20031,2021-11-01,'CITY OF OTTAWA',2251,214,30049,603
20032,2021-11-01,'DURHAM REGION',2230,45,27017,389
20033,2021-11-01,'EASTERN ONTARIO',2258,69,5433,135
20034,2021-11-01,'GREY BRUCE',2233,34,2293,28
20035,2021-11-01,'HALDIMAND-NORFOLK',2234,41,2920,58
20036,2021-11-01,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,6,2430,64
20037,2021-11-01,'HALTON REGION',2236,117,18859,241
20038,2021-11-01,'HASTINGS & PRINCE EDWARD COUNTIES',2238,16,1450,14
20039,2021-11-01,'HURON PERTH',5183,41,2267,67
20040,2021-11-01,'KINGSTON, FRONTENAC, LENNOX & ADDINGTON',2241,69,1834,6
20041,2021-11-01,'LAMBTON COUNTY',2242,40,4072,71
20042,2021-11-01,'LEEDS, GRENVILLE AND LANARK DISTRICT',2243,8,1857,63
20043,2021-11-01,'MIDDLESEX-LONDON',2244,140,14098,245
20044,2021-11-01,'NIAGARA REGION',2246,151,17588,442
20045,2021-11-01,'NORTH BAY PARRY SOUND DISTRICT',2247,6,792,8
20046,2021-11-01,'NORTHWESTERN',2249,0,1185,8
20047,2021-11-01,'OXFORD ELGIN-ST.THOMAS',4913,102,4509,91
20048,2021-11-01,'PEEL REGION',2253,276,114678,1009
20049,2021-11-01,'PETERBOROUGH COUNTY-CITY',2255,11,1866,23
20050,2021-11-01,'PORCUPINE',2256,3,2188,31
20051,2021-11-01,'RENFREW COUNTY AND DISTRICT',2257,2,819,10
20052,2021-11-01,'SIMCOE MUSKOKA DISTRICT',2260,214,13652,265
20053,2021-11-01,'SUDBURY AND DISTRICT',2261,185,2616,32
20054,2021-11-01,'THUNDER BAY DISTRICT',2262,25,3337,64
20055,2021-11-01,'TIMISKAMING',2263,3,236,5
20056,2021-11-01,'TORONTO',3895,564,171738,3660
20057,2021-11-01,'WATERLOO REGION',2265,126,19691,304
20058,2021-11-01,'WELLINGTON-DUFFERIN-GUELPH',2266,35,9155,126
20059,2021-11-01,'WINDSOR-ESSEX COUNTY',2268,151,19932,469
20060,2021-11-01,'YORK REGION',2270,207,56437,850
20061,2021-11-02,'ALGOMA DISTRICT',2226,53,483,8
20062,2021-11-02,'BRANT COUNTY',2227,60,4538,34
20063,2021-11-02,'CHATHAM-KENT',2240,55,2674,32
20064,2021-11-02,'CITY OF HAMILTON',2237,113,24672,420
20065,2021-11-02,'CITY OF OTTAWA',2251,195,30090,604
20066,2021-11-02,'DURHAM REGION',2230,35,27029,389
20067,2021-11-02,'EASTERN ONTARIO',2258,60,5440,135
20068,2021-11-02,'GREY BRUCE',2233,31,2299,28
20069,2021-11-02,'HALDIMAND-NORFOLK',2234,39,2925,58
20070,2021-11-02,'HALIBURTON, KAWARTHA, PINE RIDGE',2235,6,2430,64
